nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       281  4.186790020E-02  8.485133942E-02 -1.704445828E-02 -4.905947870E+01 
       282  1.200788483E-02  4.779311049E-02 -1.703667332E-02 -2.682954273E+01 
       283  3.052264837E-04  4.762149310E-02 -1.689723416E-02 -3.112762581E+01 
       284  4.604640273E-02  7.380002066E-02 -1.676937889E-02 -4.918274127E+01 
       285  4.606720221E-02  5.317382854E-02 -1.673752205E-02 -5.373072201E+01 
       286  6.307286533E-03  4.734167604E-02 -1.666988156E-02 -2.885030330E+01 
       287 -4.608656004E-02  7.439128890E-02 -1.664948023E-02 -4.926565355E+01 
       288  1.735996283E-02  8.823422280E-02 -1.658111168E-02 -4.774920202E+01 
       289 -3.747849058E-02  4.708218037E-02 -1.645903885E-02 -4.120730878E+01 
       290 -4.613890597E-02  5.269188265E-02 -1.644551753E-02 -5.177937699E+01 
       291 -4.614775503E-02  7.074321636E-02 -1.641474554E-02 -4.917564072E+01 
       292 -8.804267814E-03  8.875557109E-02 -1.637601127E-02 -4.766977869E+01 
       293 -9.488682818E-05  8.889024005E-02 -1.627455816E-02 -4.766302447E+01 
       294 -4.619058304E-02  8.055032250E-02 -1.626179733E-02 -4.981787821E+01 
       295 -2.186198271E-02  8.818280958E-02 -1.622871454E-02 -4.918406108E+01 
       296  4.621039170E-02  4.967227669E-02 -1.618406254E-02 -5.558233620E+01 
       297 -3.513313247E-02  4.671550500E-02 -1.616111340E-02 -3.995189630E+01 
       298 -4.623750934E-02  8.466442886E-02 -1.612128735E-02 -5.013050315E+01 
       299  8.653422105E-03  8.899898997E-02 -1.602502669E-02 -4.782926336E+01 
       300 -4.387282130E-02  8.532067404E-02 -1.595853194E-02 -5.079229144E+01 
       301  2.516874622E-02  4.637077230E-02 -1.588101677E-02 -2.523668274E+01 
       302 -4.630170147E-02  4.951342722E-02 -1.582094212E-02 -5.257465147E+01 
       303  4.276152121E-02  4.628251090E-02 -1.580930470E-02 -3.526994016E+01 
       304  4.638568167E-02  8.078280076E-02 -1.552846748E-02 -4.948488399E+01 
       305  3.134436964E-02  4.587749561E-02 -1.548022714E-02 -2.615245044E+01 
       306  2.186077820E-02  8.876730507E-02 -1.548015559E-02 -4.782279066E+01 
       307  1.874569884E-02  4.585990738E-02 -1.546593702E-02 -2.560906691E+01 
       308 -3.104082320E-02  8.786116234E-02 -1.546553437E-02 -5.138600434E+01 
       309 -4.310832118E-02  4.575175010E-02 -1.537805927E-02 -4.410786914E+01 
       310  3.884287777E-02  4.571108556E-02 -1.534501874E-02 -3.127319392E+01 
       311 -3.548230859E-02  8.743730133E-02 -1.521226745E-02 -5.189469892E+01 
       312 -2.355507279E-02  4.553135965E-02 -1.519899049E-02 -3.776280677E+01 
       313 -4.651877839E-02  8.316148507E-02 -1.505048422E-02 -4.983148329E+01 
       314 -1.786896684E-02  4.533374093E-02 -1.503842449E-02 -3.671290070E+01 
       315 -2.873369878E-02  4.530679796E-02 -1.501653323E-02 -3.840892018E+01 
       316 -5.518369471E-03  4.526194453E-02 -1.498009011E-02 -3.315883843E+01 
       317  1.268167693E-02  4.524442857E-02 -1.496585797E-02 -2.683904189E+01 
       318 -3.997927577E-02  4.521455646E-02 -1.494158657E-02 -4.207461719E+01 
       319 -1.131652989E-02  4.519121772E-02 -1.492262420E-02 -3.493776223E+01 
       320  1.491254977E-04  4.517267426E-02 -1.490755741E-02 -3.112868165E+01 
       321  2.779064393E-02  4.510931268E-02 -1.485607513E-02 -2.544692812E+01 
       322  6.075282156E-03  4.500827100E-02 -1.477397947E-02 -2.905742581E+01 
       323  4.663828626E-02  5.957455142E-02 -1.463440276E-02 -4.946722519E+01 
       324  2.191252006E-02  4.479881655E-02 -1.460379580E-02 -2.532020065E+01 
