nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
       273  5.313249787E-02 -3.770743306E-02  1.091101752E-02 -3.805891350E+01 
       274  6.466211025E-02 -4.341376126E-02  1.100870986E-02  1.202307055E+02 
       275  9.289095572E-02 -4.314954764E-02  1.127292348E-02  1.070273799E+02 
       276  9.433444764E-02 -4.295494325E-02  1.146752787E-02 -3.202782906E+01 
       277  7.733039581E-02 -4.294874836E-02  1.147372276E-02  1.430388673E+02 
       278  9.354078491E-02 -3.668093271E-02  1.155899890E-02 -7.691611912E+01 
       279  5.733293099E-02 -4.258001614E-02  1.184245498E-02  8.466573791E+01 
       280  5.298444858E-02 -3.750949415E-02  1.190049616E-02 -4.298336607E+01 
       281  5.216981428E-02 -3.110441059E-02  1.202910355E-02  4.283644511E+00 
       282  8.563427371E-02 -4.209337094E-02  1.232910018E-02  1.258891957E+02 
       283  6.895341985E-02 -4.204860532E-02  1.237386580E-02  1.315793396E+02 
       284  6.132322387E-02 -4.153470383E-02  1.288776729E-02  1.066088513E+02 
       285  9.255227766E-02 -3.016361258E-02  1.296990156E-02 -5.680512394E+01 
       286  5.216266475E-02 -3.208551579E-02  1.306755422E-02  2.154723526E+00 
       287  7.836043627E-02 -4.132041796E-02  1.310205316E-02  1.382424344E+02 
       288  5.252946142E-02 -3.536890212E-02  1.340909051E-02 -2.065833308E+01 
       289  9.322480898E-02 -3.606498558E-02  1.347730475E-02 -8.531442779E+01 
       290  9.026678467E-02 -4.093476939E-02  1.348770173E-02  1.030588390E+02 
       291  8.331551153E-02 -4.059038303E-02  1.383208809E-02  1.294652193E+02 
       292  5.298598995E-02 -4.002191217E-02  1.440055895E-02 -1.384908874E+00 
       293  5.447276981E-02 -3.983016802E-02  1.459230310E-02  7.838981196E+01 
       294  6.930416651E-02 -3.923147032E-02  1.519100080E-02  1.274316452E+02 
       295  9.254461791E-02 -3.259622704E-02  1.546394818E-02 -6.827740334E+01 
       296  9.102836816E-02 -3.877893322E-02  1.564353790E-02  9.091018700E+01 
       297  7.649171880E-02 -3.874354675E-02  1.567892437E-02  1.324695773E+02 
       298  9.322702112E-02 -3.851394643E-02  1.590852469E-02 -6.431842192E+00 
       299  5.119721080E-02 -2.720407378E-02  1.592944035E-02  1.307920192E+01 
       300  6.162097966E-02 -3.819173253E-02  1.623073859E-02  1.049867613E+02 
       301  7.148092967E-02 -3.802803624E-02  1.639443488E-02  1.286791961E+02 
       302  8.448508119E-02 -3.757791200E-02  1.684455912E-02  1.156323978E+02 
       303  5.119601477E-02 -2.812176243E-02  1.685672244E-02  1.081489038E+01 
       304  5.136623371E-02 -2.961059699E-02  1.698033384E-02  8.457509626E+00 
       305  5.638291011E-02 -3.740013774E-02  1.702233338E-02  8.595430773E+01 
       306  9.150223265E-02 -2.595271597E-02  1.718079816E-02 -3.809942224E+01 
       307  6.367968940E-02 -3.700996504E-02  1.741250608E-02  1.148215456E+02 
       308  8.891646385E-02 -3.700767832E-02  1.741479280E-02  9.416059330E+01 
       309  9.214125292E-02 -3.175937428E-02  1.786224512E-02 -7.601212925E+01 
       310  5.186790561E-02 -3.493954977E-02  1.828568672E-02 -2.159713941E+01 
       311  7.860710332E-02 -3.595306172E-02  1.846940940E-02  1.261325569E+02 
       312  8.227828619E-02 -3.562725908E-02  1.879521204E-02  1.176936220E+02 
       313  5.136185906E-02 -3.144620757E-02  1.885103562E-02 -7.403116384E+00 
       314  5.186732548E-02 -3.553583987E-02  1.888663125E-02  2.158590376E+01 
       315  5.500153581E-02 -3.514745940E-02  1.927501172E-02  8.042446946E+01 
       316  9.149707206E-02 -2.835124343E-02  1.962071005E-02 -5.960699974E+01 
       317  6.389549903E-02 -3.476132425E-02  1.966114687E-02  1.103742422E+02 
       318  5.050167719E-02 -2.335392798E-02  1.977958616E-02  2.431886172E+01 
       319  8.996596403E-02 -3.443101953E-02  1.999145159E-02  8.430318669E+01 
       320  7.152970340E-02 -3.436061736E-02  2.006185376E-02  1.217005808E+02 
       321  9.214249465E-02 -3.416478133E-02  2.025768979E-02 -8.599145505E+00 
       322  5.577685241E-02 -3.372500486E-02  2.069746626E-02  8.600545078E+01 
       323  5.042944909E-02 -2.455258465E-02  2.096269310E-02  2.352834978E+01 
       324  7.578411352E-02 -3.330607178E-02  2.111639934E-02  1.204650762E+02 
