nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      5187 -2.084571153E-01 -1.114703986E-01  2.236005562E-01  1.146913250E+02 
      5188 -2.498968730E-01 -7.861809370E-02  2.236074654E-01 -3.122005515E+01 
      5189 -1.641413372E-01 -2.839728537E-02  2.236497843E-01 -5.040555479E+01 
      5190 -2.397650821E-01 -1.014796620E-01  2.236895056E-01  4.334919080E+01 
      5191 -1.789761678E-01  3.493130526E-02  2.236910553E-01 -1.439738454E+02 
      5192 -1.719966998E-01  1.567862941E-02  2.237176946E-01 -4.410776870E+01 
      5193 -2.058774712E-01  3.568778254E-02  2.237919631E-01 -3.120417051E+02 
      5194 -2.460336806E-01 -9.680506987E-02  2.237983854E-01 -6.254772358E+00 
      5195 -2.295369590E-01 -1.127396293E-01  2.238456879E-01  1.138085841E+02 
      5196 -2.413519533E-01 -9.781580581E-02  2.238687928E-01  8.285428892E+00 
      5197 -2.486355539E-01 -8.465718112E-02  2.238864140E-01 -1.132882835E+01 
      5198 -1.827609173E-01 -7.860536131E-02  2.239272117E-01  6.750650410E+01 
      5199 -1.856999646E-01 -8.408242298E-02  2.240019937E-01  8.846238611E+01 
      5200 -2.242969436E-01 -1.143258486E-01  2.240271942E-01  1.256725862E+02 
      5201 -1.799424492E-01  4.819480256E-02  2.240287055E-01 -9.322231724E+01 
      5202 -1.887712774E-01 -9.495143181E-02  2.240516286E-01  7.791124035E+01 
      5203 -2.036304350E-01 -1.072058755E-01  2.240642646E-01  7.834755520E+01 
      5204 -2.154786099E-01  2.768935365E-02  2.240755946E-01 -1.869595056E+02 
      5205 -2.478060757E-01 -5.167566597E-02  2.241545431E-01 -9.085553220E+01 
      5206 -2.471752564E-01 -9.010994522E-02  2.241714811E-01  3.259147378E+00 
      5207 -1.928590557E-01  5.446202756E-02  2.242041174E-01 -1.861932696E+02 
      5208 -2.457301644E-01 -9.532450020E-02  2.242731649E-01  1.404417985E+01 
      5209 -2.354786985E-01 -1.056760309E-01  2.242929107E-01  8.271814895E+01 
      5210 -2.058615936E-01 -1.083105534E-01  2.243080975E-01  9.072823756E+01 
      5211 -2.134860354E-01 -1.123525899E-01  2.243304599E-01  1.244575340E+02 
      5212 -2.305596499E-01  1.578083332E-02  2.243322547E-01 -1.794659080E+02 
      5213 -1.824306324E-01  5.101221260E-02  2.243339199E-01 -9.590658947E+01 
      5214 -1.845095281E-01 -8.748801946E-02  2.243531495E-01  6.364430013E+01 
      5215 -2.190071072E-01  2.550660274E-02  2.243653423E-01 -1.813405602E+02 
      5216 -2.477475895E-01 -3.998340267E-02  2.243924943E-01 -1.226473052E+02 
      5217 -1.854221117E-01 -8.281236499E-02  2.244130162E-01  8.374950939E+01 
      5218 -2.331642044E-01 -1.077158778E-01  2.244561847E-01  9.595839268E+01 
      5219 -2.033586560E-01 -1.060309930E-01  2.244815405E-01  6.622717322E+01 
      5220 -1.785196968E-01  3.784658226E-02  2.245081925E-01 -1.183999384E+02 
      5221 -2.263578940E-01  1.980764951E-02  2.245217584E-01 -1.782543744E+02 
      5222 -2.471288088E-01 -5.767725140E-02  2.245371417E-01 -6.827570551E+01 
      5223 -2.107855489E-01 -1.105157511E-01  2.245478591E-01  1.175933135E+02 
      5224 -1.963944178E-01 -1.043064214E-01  2.246013775E-01  8.033063794E+01 
      5225 -2.052732940E-01  3.841007814E-02  2.246057996E-01 -3.025607521E+02 
      5226 -1.806308054E-01  3.028409544E-02  2.246194201E-01 -1.153602957E+02 
      5227 -2.173249672E-01 -1.125153691E-01  2.246286271E-01  1.289670542E+02 
      5228 -1.872930082E-01 -9.135562608E-02  2.246698336E-01  7.575229874E+01 
      5229 -2.011421028E-01  5.014268124E-02  2.247033584E-01 -2.509876248E+02 
      5230 -1.797977949E-01  2.231771028E-02  2.247736677E-01 -3.968770870E+01 
      5231 -2.157492483E-01 -1.118064862E-01  2.247934744E-01  1.253865886E+02 
      5232 -2.059102956E-01  3.084492746E-02  2.247991912E-01 -2.969936348E+02 
      5233 -2.029329646E-01  4.761643023E-02  2.248173197E-01 -2.646128423E+02 
      5234 -2.465886397E-01 -6.320950286E-02  2.248699399E-01 -4.640721520E+01 
      5235 -1.993310187E-01 -1.070040847E-01  2.248756857E-01  6.270462341E+01 
      5236 -1.932084636E-01 -9.950343867E-02  2.248830467E-01  8.432694976E+01 
      5237 -2.451306219E-01 -2.377754729E-02  2.249330982E-01 -1.507304543E+02 
      5238 -2.286586118E-01 -1.093992812E-01  2.250142378E-01  1.144871633E+02 
      5239 -2.482817441E-01 -7.855436774E-02  2.250155988E-01 -1.720066927E+01 
      5240 -2.372245510E-01 -1.009278464E-01  2.250236525E-01  4.833831282E+01 
      5241 -2.490397200E-01 -7.278460389E-02  2.250575710E-01 -3.924955140E+01 
      5242 -1.637205243E-01 -2.163142443E-02  2.250837675E-01 -4.282344947E+01 
      5243 -2.309843257E-01 -1.073545205E-01  2.251663724E-01  1.031161190E+02 
      5244 -2.437541206E-01 -1.252912346E-02  2.251710438E-01 -1.650805817E+02 
      5245 -2.231797507E-01 -1.109969968E-01  2.251854680E-01  1.262329134E+02 
      5246 -2.470808651E-01 -8.389460756E-02  2.251881510E-01  2.259572709E+00 
      5247 -2.095639284E-01  2.846481000E-02  2.252248881E-01 -2.016854149E+02 
      5248 -2.350695437E-01 -1.028053704E-01  2.253160095E-01  6.640662361E+01 
      5249 -2.460380938E-01 -6.854501264E-02  2.253317924E-01 -2.319206734E+01 
      5250 -1.990178944E-01 -1.055709334E-01  2.253428074E-01  8.563000445E+01 
      5251 -1.826193480E-01  2.578404303E-02  2.253546612E-01 -6.233087101E+01 
      5252 -1.819819455E-01 -7.315172388E-02  2.253759802E-01  6.011358934E+01 
      5253 -2.468794674E-01 -4.753999096E-02  2.254897535E-01 -9.343558730E+01 
      5254 -1.800533840E-01  3.316808201E-02  2.255153518E-01 -9.605692604E+01 
      5255 -2.486989827E-01 -7.124602423E-02  2.255165630E-01 -2.381973347E+01 
      5256 -2.209987391E-01 -1.103138108E-01  2.255365662E-01  1.269571097E+02 
      5257 -2.452547468E-01 -8.950032365E-02  2.255802047E-01  1.924885578E+01 
      5258 -1.843712444E-01 -7.746271531E-02  2.255969490E-01  7.623065053E+01 
      5259 -2.053103171E-01  3.357766923E-02  2.256065017E-01 -2.945641659E+02 
      5260 -2.369161105E-01 -9.929450480E-02  2.256136956E-01  4.094607177E+01 
      5261 -2.436799571E-01 -9.471899310E-02  2.256245205E-01  2.938569126E+01 
      5262 -1.786231158E-01  4.343682718E-02  2.256267248E-01 -6.910920225E+01 
      5263 -1.797459031E-01 -6.850749506E-02  2.256386371E-01  4.459377201E+01 
      5264 -1.875902209E-01  5.357850715E-02  2.256440781E-01 -1.052169607E+02 
      5265 -1.780504618E-01  2.167335780E-02  2.256602836E-01 -3.213707422E+01 
      5266 -2.260648420E-01 -1.087527722E-01  2.256624476E-01  1.189573215E+02 
      5267 -2.106365179E-01 -1.078502763E-01  2.256758723E-01  1.031677666E+02 
      5268 -2.083183569E-01 -1.066594319E-01  2.256806276E-01  9.150416859E+01 
      5269 -1.959510399E-01 -1.011220295E-01  2.257101212E-01  8.871985817E+01 
      5270 -1.976163661E-01  5.249815124E-02  2.257596997E-01 -2.054668020E+02 
      5271 -2.462551923E-01 -5.419834809E-02  2.257630929E-01 -7.018699014E+01 
      5272 -1.914351411E-01 -9.495284505E-02  2.258064055E-01  8.689892315E+01 
      5273 -2.456553490E-01 -6.005207667E-02  2.258442620E-01 -4.849611816E+01 
      5274 -1.715549355E-01 -4.907286471E-02  2.258784993E-01 -5.232853679E-01 
      5275 -2.418234185E-01 -9.835177341E-02  2.259157712E-01  1.970240974E+01 
      5276 -2.051166073E-01  2.729514620E-02  2.259666395E-01 -2.127438931E+02 
      5277 -2.454775240E-01 -3.028602308E-02  2.259799286E-01 -1.346394554E+02 
      5278 -2.040237665E-01  4.360070745E-02  2.259835666E-01 -2.737105393E+02 
      5279 -2.447441414E-01 -7.223167658E-02  2.260006958E-01  2.209464234E+00 
      5280 -2.466510693E-01 -8.059514970E-02  2.260171276E-01 -3.007963160E-01 
      5281 -1.767409710E-01  1.990066419E-02  2.260578601E-01 -2.040696528E+01 
      5282 -2.080658859E-01 -1.055330107E-01  2.260799548E-01  7.925990138E+01 
      5283 -2.112408019E-01  2.855325141E-02  2.260808229E-01 -1.747723628E+02 
      5284 -1.930293608E-01 -9.633330687E-02  2.261337964E-01  9.156450928E+01 
      5285 -2.451569304E-01 -6.548860425E-02  2.261819038E-01 -2.739682051E+01 
      5286 -1.860823710E-01 -8.614925482E-02  2.262107174E-01  6.798076315E+01 
      5287 -2.473861112E-01 -7.498576761E-02  2.262372153E-01 -2.163065220E+01 
      5288 -1.820434065E-01  2.865350967E-02  2.262383458E-01 -5.163635626E+01 
      5289 -1.870220511E-01 -8.149611693E-02  2.262438439E-01  9.227968308E+01 
      5290 -2.371636181E-01 -9.943840562E-02  2.262455459E-01  2.641798657E+01 
      5291 -1.797466859E-01  4.658995025E-02  2.262586186E-01 -5.679998531E+01 
      5292 -1.847516051E-01  2.288250967E-02  2.263246325E-01  1.317037188E+01 
      5293 -1.998417996E-01  5.066869161E-02  2.263402450E-01 -2.189165847E+02 
      5294 -2.325814103E-01 -1.021591850E-01  2.263619771E-01  6.986492511E+01 
      5295 -1.783837170E-01 -6.442078983E-02  2.263704373E-01  3.639212452E+01 
      5296 -2.301975433E-01 -1.041634349E-01  2.263906764E-01  8.701959649E+01 
      5297 -2.049034707E-01  2.866481398E-02  2.264035162E-01 -2.464620272E+02 
      5298 -2.415028319E-01 -9.680391620E-02  2.264103740E-01  4.097931263E+01 
      5299 -1.841210698E-01 -7.470145055E-02  2.264368304E-01  7.346982599E+01 
      5300 -2.029355071E-01  4.629085381E-02  2.264563804E-01 -2.518379676E+02 
      5301 -2.444207421E-01 -7.073261402E-02  2.264627072E-01 -3.622874628E+00 
      5302 -2.152727446E-01 -1.073859033E-01  2.264754280E-01  1.122734725E+02 
      5303 -1.889847671E-01 -8.993407654E-02  2.264875701E-01  8.195435833E+01 
      5304 -1.834895971E-01  5.108669953E-02  2.264927954E-01 -5.574418065E+01 
      5305 -2.130887151E-01  2.745527427E-02  2.265208695E-01 -1.664727442E+02 
      5306 -1.691425312E-01 -3.874464618E-02  2.265256378E-01 -1.695610187E+01 
      5307 -2.446889016E-01 -8.606621922E-02  2.265434811E-01  1.947450352E+01 
      5308 -2.430741492E-01 -9.153055946E-02  2.265646462E-01  3.264424471E+01 
      5309 -1.858199306E-01 -8.486278476E-02  2.265969956E-01  8.680760312E+01 
      5310 -2.132453593E-01 -1.064989431E-01  2.266225658E-01  1.018051540E+02 
      5311 -1.815378481E-01 -6.974983304E-02  2.266652657E-01  5.892859181E+01 
      5312 -1.843864314E-01  2.429863947E-02  2.267922874E-01  8.433364264E+00 
      5313 -2.039162163E-01 -1.066329546E-01  2.267996556E-01  7.698721663E+01 
      5314 -2.011147177E-01 -1.040590040E-01  2.268188400E-01  9.598302537E+01 
      5315 -1.724494113E-01  1.340734256E-02  2.268595758E-01 -1.076483993E+01 
      5316 -1.866481408E-01 -7.903044388E-02  2.268727980E-01  8.836527854E+01 
      5317 -2.200412569E-01 -1.066575075E-01  2.268811248E-01  1.116264203E+02 
      5318 -1.897780921E-01 -8.411514967E-02  2.268817465E-01  1.079575495E+02 
      5319 -1.927889836E-01  5.357865581E-02  2.268838799E-01 -1.406366107E+02 
      5320 -2.252381017E-01 -1.054986455E-01  2.268901490E-01  1.030567877E+02 
      5321 -2.322911756E-01 -1.006696540E-01  2.268964411E-01  6.125110564E+01 
      5322 -1.648391277E-01 -7.985662410E-03  2.269399760E-01 -2.414581308E+01 
      5323 -1.752102358E-01 -5.695109975E-02  2.269431492E-01  2.074373244E+01 
      5324 -2.371342076E-01 -9.966564279E-02  2.269574263E-01  3.119645411E+01 
      5325 -2.042312956E-01  3.892320409E-02  2.270294126E-01 -2.711148669E+02 
      5326 -1.978492197E-01 -1.001311839E-01  2.270347956E-01  1.001374969E+02 
      5327 -1.792081813E-01  3.862374637E-02  2.270403540E-01 -4.998737198E+01 
      5328 -2.278504614E-01 -1.035409184E-01  2.271259755E-01  8.814787766E+01 
      5329 -2.181852052E-01 -1.059691642E-01  2.271556843E-01  1.051070974E+02 
      5330 -1.857008693E-01  5.216855074E-02  2.271855010E-01 -5.808502817E+01 
      5331 -2.128895347E-01 -1.048654264E-01  2.272113137E-01  8.792007382E+01 
      5332 -1.663120135E-01 -1.263111536E-03  2.272139067E-01 -1.694475562E+01 
      5333 -1.884814099E-01 -8.749057344E-02  2.272689106E-01  7.768224668E+01 
      5334 -1.895085915E-01 -8.289449977E-02  2.272802100E-01  1.044742129E+02 
      5335 -2.035858057E-01 -1.051066442E-01  2.272958638E-01  1.006991559E+02 
      5336 -2.411600664E-01 -6.807342087E-03  2.273041367E-01 -1.553715934E+02 
      5337 -1.701875357E-01  8.930513902E-03  2.273210505E-01 -9.867845800E+00 
      5338 -2.069595857E-01  2.725528994E-02  2.273487991E-01 -1.758310115E+02 
      5339 -1.789570926E-01 -6.337552681E-02  2.273858885E-01  4.725129062E+01 
      5340 -2.230331104E-01 -1.048107459E-01  2.273891653E-01  1.003924847E+02 
      5341 -1.915068759E-01 -9.140117753E-02  2.274213607E-01  9.023563382E+01 
      5342 -2.452449262E-01 -3.909076855E-02  2.275424657E-01 -9.620501152E+01 
      5343 -2.393145461E-01 -9.619187123E-02  2.275921224E-01  5.507137219E+01 
      5344 -2.004833963E-01 -1.014331436E-01  2.275993750E-01  1.042209876E+02 
      5345 -2.373941679E-01 -9.981385533E-02  2.276116495E-01  3.999648249E+01 
      5346 -2.194041095E-01  2.309031764E-02  2.276846808E-01 -1.530734385E+02 
      5347 -2.275183506E-01 -1.019287228E-01  2.277047142E-01  7.844540687E+01 
      5348 -1.792878171E-01  4.155004779E-02  2.277188524E-01 -2.901342597E+01 
      5349 -2.035564879E-01  4.167935442E-02  2.277598098E-01 -2.507510633E+02 
      5350 -2.430878343E-01 -6.515949140E-02  2.277768805E-01 -9.656965480E+00 
      5351 -1.805239042E-01  4.685676473E-02  2.277857398E-01 -1.013511472E+01 
      5352 -2.435832656E-01 -5.981298172E-02  2.277892412E-01 -2.987888759E+01 
      5353 -1.909805092E-01  5.328436453E-02  2.278010424E-01 -9.684720434E+01 
      5354 -2.038936532E-01  3.405991212E-02  2.278149930E-01 -2.413507153E+02 
      5355 -2.409897620E-01 -9.091950346E-02  2.278267515E-01  4.874938671E+01 
      5356 -1.854771944E-01 -7.392997331E-02  2.278448251E-01  8.362199928E+01 
      5357 -1.952987881E-01  5.255228064E-02  2.278486123E-01 -1.523175665E+02 
      5358 -2.177672823E-01 -1.040371135E-01  2.278618136E-01  9.154339036E+01 
      5359 -2.427088576E-01 -8.544132250E-02  2.279018799E-01  3.483044778E+01 
      5360 -2.441464613E-01 -5.398948712E-02  2.279044401E-01 -4.885236323E+01 
      5361 -2.453617820E-01 -7.459862961E-02  2.279089425E-01 -7.851131332E+00 
      5362 -1.810038600E-01  3.400884875E-02  2.279259958E-01 -2.051391871E+01 
      5363 -2.441633876E-01 -7.996574300E-02  2.279307921E-01  1.529351740E+01 
      5364 -2.325216138E-01 -1.009491081E-01  2.279532896E-01  5.557419985E+01 
      5365 -2.447004423E-01 -4.720655965E-02  2.279546324E-01 -7.063083530E+01 
      5366 -1.828725533E-01  2.197758807E-02  2.279608753E-01  2.478940349E+01 
      5367 -2.226562450E-01 -1.030558281E-01  2.280272319E-01  8.731966951E+01 
      5368 -2.370621153E-01 -9.822100792E-02  2.281190317E-01  6.606504137E+01 
      5369 -2.422707066E-01 -7.027842969E-02  2.281583235E-01  1.288602610E+01 
      5370 -1.961133871E-01 -9.525830864E-02  2.281811722E-01  1.032750871E+02 
      5371 -2.230845099E-01  1.998848029E-02  2.281820701E-01 -1.482155081E+02 
      5372 -2.086430442E-01 -1.060966794E-01  2.282880710E-01  8.803166734E+01 
      5373 -1.745879285E-01 -5.226167429E-02  2.283271699E-01  2.495090618E+01 
      5374 -2.426277043E-01 -1.953297961E-02  2.283347328E-01 -1.340969848E+02 
      5375 -2.031831906E-01  2.915969859E-02  2.283423749E-01 -1.762956609E+02 
      5376 -1.774623408E-01 -5.869234612E-02  2.283732009E-01  4.268309380E+01 
      5377 -1.883440623E-01 -7.762811906E-02  2.283844324E-01  9.818479663E+01 
      5378 -1.685812118E-01 -3.332325304E-02  2.283962169E-01 -8.878569037E+00 
      5379 -2.449948748E-01 -7.292621083E-02  2.284082273E-01  8.654228705E+00 
      5380 -1.977878949E-01 -9.653623191E-02  2.284315510E-01  1.078802447E+02 
      5381 -1.833470265E-01  2.963028399E-02  2.284680226E-01  2.641964640E+01 
      5382 -2.347631305E-01  6.241349658E-03  2.284914496E-01 -1.476047800E+02 
      5383 -2.276675962E-01 -1.021468111E-01  2.285086739E-01  7.467248863E+01 
      5384 -1.997900178E-01  4.928928673E-02  2.285122325E-01 -1.891308856E+02 
      5385 -2.016139706E-01  4.673689941E-02  2.285182689E-01 -2.070762847E+02 
      5386 -1.717579661E-01 -4.259278391E-02  2.285350641E-01  1.222963310E+01 
      5387 -1.826422822E-01  4.913677454E-02  2.285475291E-01 -7.531441458E+00 
      5388 -2.386822403E-01 -9.296784356E-02  2.285497771E-01  6.082893592E+01 
      5389 -2.058266873E-01 -1.035385024E-01  2.285537656E-01  1.100422736E+02 
      5390 -2.408150876E-01 -7.387224544E-02  2.286117032E-01  3.701446720E+01 
      5391 -2.032955306E-01  3.683470565E-02  2.286363713E-01 -2.274585225E+02 
      5392 -1.835483702E-01 -6.898215651E-02  2.286438203E-01  7.356154343E+01 
      5393 -1.774273000E-01  1.824123623E-02  2.286750427E-01  1.469290628E+01 
      5394 -1.931757507E-01 -9.056726454E-02  2.286932158E-01  9.813048432E+01 
      5395 -2.069302165E-01  2.682064651E-02  2.287287241E-01 -1.282507953E+02 
      5396 -2.420888997E-01 -6.218413869E-02  2.287396813E-01 -1.046559592E+01 
      5397 -1.859559026E-01  2.542451640E-02  2.287448190E-01  7.928142281E+01 
      5398 -1.805994422E-01  3.684389732E-02  2.287777775E-01 -7.002292437E-01 
      5399 -2.305872304E-01  1.186464010E-02  2.288089372E-01 -1.462398211E+02 
      5400 -2.082843829E-01 -1.044302759E-01  2.288300875E-01  1.124343451E+02 
      5401 -2.403594859E-01 -8.752138498E-02  2.288309668E-01  5.032576671E+01 
      5402 -1.880222447E-01 -7.554619060E-02  2.288377139E-01  9.576122238E+01 
      5403 -2.435136045E-01 -3.291060441E-02  2.288385929E-01 -9.823998745E+01 
      5404 -2.278920299E-01 -1.022046860E-01  2.288477629E-01  6.570408585E+01 
      5405 -2.327880705E-01 -1.011772154E-01  2.288692575E-01  6.675194322E+01 
      5406 -2.421144991E-01 -8.205680563E-02  2.288867468E-01  3.287593107E+01 
      5407 -2.435579729E-01 -7.667080771E-02  2.288896820E-01  1.041587204E+01 
      5408 -2.414923078E-01 -6.746290551E-02  2.288918303E-01  9.421633227E+00 
      5409 -2.017511136E-01  2.567292992E-02  2.289019439E-01 -7.269219612E+01 
      5410 -1.912269224E-01 -8.142857046E-02  2.289346097E-01  1.136745829E+02 
      5411 -1.902195596E-01 -8.615055541E-02  2.289449820E-01  8.474377243E+01 
      5412 -2.425989931E-01 -5.668145257E-02  2.290285698E-01 -2.846363588E+01 
      5413 -2.405130872E-01 -7.244401783E-02  2.290551483E-01  3.263410217E+01 
      5414 -1.855798296E-01 -7.127043390E-02  2.291074065E-01  8.456913170E+01 
      5415 -1.885520822E-01  2.281795374E-02  2.291179918E-01  1.160359911E+02 
      5416 -2.346713579E-01 -9.759192764E-02  2.291500847E-01  8.024906299E+01 
      5417 -2.025838196E-01  3.194610382E-02  2.291809233E-01 -1.709234519E+02 
      5418 -2.029113321E-01 -9.940332619E-02  2.292375209E-01  1.154132177E+02 
      5419 -2.130129549E-01  2.555077810E-02  2.292605542E-01 -1.329942830E+02 
      5420 -2.134662198E-01 -1.054004897E-01  2.293269713E-01  9.459115477E+01 
      5421 -1.899520357E-01 -8.484066411E-02  2.293368151E-01  1.051985609E+02 
      5422 -1.828158228E-01  3.243566488E-02  2.293578859E-01  3.759218130E+01 
      5423 -1.941141557E-01 -8.396905612E-02  2.293610308E-01  1.281609196E+02 
      5424 -1.958757339E-01 -9.206087857E-02  2.293791606E-01  1.066802764E+02 
      5425 -2.015085322E-01  2.708429103E-02  2.293803362E-01 -8.820779710E+01 
      5426 -2.324430765E-01 -9.952448507E-02  2.294016507E-01  8.849712670E+01 
      5427 -2.231648073E-01 -1.033837348E-01  2.294293318E-01  7.840606716E+01 
