nodenumber     x-coordinate     y-coordinate     z-coordinate         pressure 
      1841 -1.261792399E-01 -6.043557158E-03  2.035648172E-01 -8.393952921E+01 
      1842 -1.945480442E-01 -5.504841704E-02  2.036571730E-01 -1.873029733E+01 
      1843 -1.659873928E-01  7.126706802E-03  2.036952793E-01 -1.286411978E+02 
      1844 -1.102164217E-01 -1.983579320E-02  2.037331703E-01 -8.837189166E+01 
      1845 -1.977612236E-01 -3.914830109E-02  2.037443621E-01 -4.609913622E+01 
      1846 -1.552186853E-01 -9.584498471E-02  2.037488104E-01 -1.578305566E+02 
      1847 -1.458057706E-01 -9.464814595E-02  2.037895875E-01 -1.195204229E+02 
      1848 -1.982476290E-01 -2.017570512E-02  2.038215580E-01 -1.523692904E+02 
      1849 -1.987231389E-01 -3.190081220E-02  2.038322827E-01 -7.015154369E+01 
      1850 -1.571845350E-01  1.123214590E-02  2.038333045E-01 -1.407842637E+02 
      1851 -1.631057719E-01 -9.465736741E-02  2.038361887E-01 -1.668337957E+02 
      1852 -1.492285706E-01  1.011553346E-02  2.038423272E-01 -1.178077973E+02 
      1853 -1.134132837E-01 -1.567616713E-02  2.039823593E-01 -8.911373261E+01 
      1854 -1.896986488E-01 -1.104338053E-02  2.040291915E-01 -1.210556807E+02 
      1855 -1.638010530E-01 -9.415828137E-02  2.040443615E-01 -8.808434764E+01 
      1856 -1.884755930E-01 -6.320375773E-02  2.040444529E-01 -5.261621267E-02 
      1857 -1.931417264E-01 -1.386331068E-02  2.040692778E-01 -1.426209888E+02 
      1858 -1.838916512E-01 -6.895953975E-02  2.041548984E-01  7.334823208E+00 
      1859 -1.083753297E-01 -2.180816104E-02  2.041922093E-01 -8.786109656E+01 
      1860 -1.656010611E-01 -9.222962075E-02  2.042245584E-01 -2.567557530E+01 
      1861 -1.959387254E-01 -4.993452098E-02  2.042421675E-01 -3.018098565E+01 
      1862 -1.967720053E-01 -4.461354550E-02  2.042602594E-01 -3.742305213E+01 
      1863 -1.262325128E-01 -8.800565317E-02  2.042964543E-01 -1.444491153E+02 
      1864 -1.006080207E-01 -3.379989037E-02  2.043414622E-01 -9.153892327E+01 
      1865 -1.028957394E-01 -6.508254926E-02  2.043570312E-01 -8.339654135E+01 
      1866 -1.628562102E-01  9.206870612E-03  2.043573640E-01 -1.370916555E+02 
      1867 -1.990255911E-01 -2.667325712E-02  2.044779249E-01 -9.532724626E+01 
      1868 -1.293421905E-01 -3.248407421E-03  2.044807087E-01 -8.556700250E+01 
      1869 -1.990636626E-01 -2.521194488E-02  2.044815809E-01 -1.162758711E+02 
      1870 -1.924710074E-01 -5.766459926E-02  2.044987228E-01 -1.088958628E+01 
      1871 -9.837927556E-02 -4.689767298E-02  2.045420078E-01 -8.903183644E+01 
      1872 -1.518585088E-01  1.133159122E-02  2.045955972E-01 -1.286254790E+02 
      1873 -1.185223706E-01 -1.089659836E-02  2.046095552E-01 -8.551807075E+01 
      1874 -1.850132813E-01 -7.462726036E-03  2.047223111E-01 -1.108036108E+02 
      1875 -1.143434776E-01 -1.420735094E-02  2.047355188E-01 -8.844789345E+01 
      1876 -1.976367317E-01 -3.668211181E-02  2.047712303E-01 -5.142507159E+01 
      1877 -1.702673874E-01  3.859183615E-03  2.048060405E-01 -1.185761656E+02 
      1878 -1.547728766E-01 -9.537468056E-02  2.048551303E-01 -1.003386472E+02 
      1879 -1.237504244E-01 -6.942098417E-03  2.049887457E-01 -8.425066049E+01 
      1880 -1.055033567E-01 -6.992938516E-02  2.049903913E-01 -8.952590210E+01 
      1881 -1.597879093E-01 -9.414581563E-02  2.051392685E-01 -2.859665247E+02 
      1882 -1.917237693E-01 -1.272651664E-02  2.051851455E-01 -1.342238572E+02 
      1883 -1.801475483E-01 -3.739089920E-03  2.052378566E-01 -1.087829286E+02 
      1884 -1.452588835E-01  8.558502539E-03  2.052388169E-01 -1.122135030E+02 
      1885 -1.608963356E-01 -9.299650741E-02  2.052614231E-01 -2.653241318E+02 
      1886 -1.598860589E-01 -9.482073986E-02  2.053767886E-01 -2.290791814E+02 
      1887 -1.966142822E-01 -4.187950927E-02  2.054421382E-01 -3.993102166E+01 
      1888 -1.953665098E-01 -1.631203893E-02  2.054636531E-01 -1.539784415E+02 
      1889 -1.109355902E-01 -1.750059461E-02  2.054657757E-01 -8.923968705E+01 
      1890 -1.690336291E-01 -8.678145681E-02  2.055324523E-01  6.611857797E+00 
      1891 -1.945992730E-01 -5.244232776E-02  2.055713804E-01 -2.298145974E+01 
      1892 -1.472335232E-01  9.963111807E-03  2.056223098E-01 -1.178020354E+02 
      1893 -1.380590467E-01 -9.232284689E-02  2.056342707E-01 -1.351816635E+02 
      1894 -1.517560675E-01 -9.484732025E-02  2.056656148E-01 -1.077543538E+02 
      1895 -1.957704697E-01 -4.711847194E-02  2.057062144E-01 -3.254849980E+01 
      1896 -9.871822842E-02 -3.797795478E-02  2.058282990E-01 -9.235545230E+01 
      1897 -1.357488647E-01  2.149417423E-03  2.058860809E-01 -9.670475884E+01 
      1898 -1.674327096E-01  6.008287029E-03  2.059095439E-01 -1.248686454E+02 
      1899 -1.712092879E-01 -8.369098527E-02  2.059182246E-01  1.311005077E+01 
      1900 -1.750691778E-01  1.406215043E-04  2.060401729E-01 -1.123657509E+02 
      1901 -1.407027153E-01  5.787580892E-03  2.060596890E-01 -1.067906604E+02 
      1902 -1.031609025E-01 -2.692964268E-02  2.060740628E-01 -8.966863641E+01 
      1903 -1.621778458E-01 -9.400133044E-02  2.060837895E-01 -2.014707884E+02 
      1904 -1.875219778E-01 -9.424850112E-03  2.061363864E-01 -1.168984070E+02 
      1905 -1.760987867E-01 -7.727236468E-02  2.061415154E-01  1.479054203E+01 
      1906 -1.627355204E-01 -9.362535074E-02  2.062042884E-01 -8.941429796E+01 
      1907 -1.576053665E-01  1.173000557E-02  2.063333906E-01 -1.506314645E+02 
      1908 -1.594903592E-01 -9.437083936E-02  2.063645965E-01 -8.907551134E+01 
      1909 -1.975122937E-01 -2.073752898E-02  2.066234941E-01 -1.426709839E+02 
      1910 -1.623355434E-01  9.624302076E-03  2.066243672E-01 -1.427220167E+02 
      1911 -1.975523117E-01 -3.113646744E-02  2.066488784E-01 -6.735883184E+01 
      1912 -1.876543918E-01 -6.211582079E-02  2.066534638E-01  7.966911104E-01 
      1913 -1.911815507E-01 -5.749011837E-02  2.067215395E-01 -7.745939220E+00 
      1914 -1.178756664E-01 -1.010918556E-02  2.067388854E-01 -8.591314697E+01 
      1915 -1.784354354E-01 -7.377201788E-02  2.067772221E-01  1.314065500E+01 
      1916 -1.827916203E-01 -5.808827556E-03  2.067970742E-01 -1.102293455E+02 
      1917 -1.339928421E-01 -9.085600162E-02  2.068442046E-01 -1.388469120E+02 
      1918 -1.126961547E-01 -7.866633650E-02  2.069465568E-01 -1.146057154E+02 
      1919 -1.166720324E-01 -8.199520364E-02  2.069798806E-01 -1.281969427E+02 
      1920 -1.430645282E-01  8.114171636E-03  2.071517397E-01 -1.126946484E+02 
      1921 -1.008071590E-01 -2.997623732E-02  2.071707386E-01 -9.200311206E+01 
      1922 -1.976769046E-01 -2.844932692E-02  2.071761933E-01 -8.067174178E+01 
      1923 -1.522312468E-01  1.235286555E-02  2.071950790E-01 -1.410051283E+02 
      1924 -1.978992894E-01 -2.346370374E-02  2.072240941E-01 -1.211171416E+02 
      1925 -1.450056522E-01 -9.341994800E-02  2.072642935E-01 -1.192443562E+02 
      1926 -1.386124314E-01  5.069398557E-03  2.073791140E-01 -1.049754561E+02 
      1927 -1.954017121E-01 -1.687776486E-02  2.073793716E-01 -1.563510117E+02 
      1928 -1.065174915E-01 -2.155248123E-02  2.073997226E-01 -8.830480162E+01 
      1929 -1.724042592E-01  2.152363400E-03  2.074216634E-01 -1.167167032E+02 
      1930 -1.575280117E-01 -9.399891982E-02  2.074410469E-01 -8.299763598E+01 
      1931 -1.619406641E-01 -9.304905310E-02  2.074836642E-01 -6.851487123E+01 
      1932 -1.648995637E-01 -9.032466844E-02  2.076453037E-01 -1.156197561E+01 
      1933 -1.964444390E-01 -3.584277746E-02  2.076580619E-01 -4.941611991E+01 
      1934 -1.136020874E-01 -1.290697626E-02  2.076627607E-01 -8.920246575E+01 
      1935 -1.773837207E-01 -1.677927680E-03  2.076738103E-01 -1.113550579E+02 
      1936 -1.595805925E-01  1.128796324E-02  2.076798697E-01 -1.520076549E+02 
      1937 -1.934926255E-01 -5.239481216E-02  2.076838888E-01 -1.976173197E+01 
      1938 -1.100097945E-01 -1.685497310E-02  2.076973239E-01 -8.954553438E+01 
      1939 -1.297162346E-01 -9.657231380E-04  2.079168959E-01 -8.952036260E+01 
      1940 -1.889795610E-01 -5.935263422E-02  2.079646776E-01 -2.759104705E+00 
      1941 -1.830049859E-01 -6.690607351E-02  2.080456630E-01  7.901127756E+00 
      1942 -1.223643380E-01 -6.107046780E-03  2.080990672E-01 -8.465893207E+01 
      1943 -1.964766935E-01 -1.919308463E-02  2.081633634E-01 -1.483699529E+02 
      1944 -1.665870412E-01 -8.774026308E-02  2.081734760E-01  3.999063191E+00 
      1945 -1.512282010E-01 -9.378593812E-02  2.082182619E-01 -1.019934469E+02 
      1946 -1.546306006E-01  1.268846617E-02  2.082418562E-01 -1.531156439E+02 
      1947 -1.474507184E-01  1.143370253E-02  2.082577353E-01 -1.252990019E+02 
      1948 -1.668776416E-01  6.375125756E-03  2.082707641E-01 -1.289828203E+02 
      1949 -1.041070455E-01 -2.385659264E-02  2.083406519E-01 -8.916753963E+01 
      1950 -1.323800358E-01  1.226417534E-03  2.084122489E-01 -9.579226864E+01 
      1951 -1.919087514E-01 -1.308239387E-02  2.084287285E-01 -1.438783814E+02 
      1952 -1.572435761E-01 -9.347400914E-02  2.084555005E-01 -7.339789158E+01 
      1953 -1.146492121E-01 -1.147956353E-02  2.084603908E-01 -8.784321031E+01 
      1954 -1.964657315E-01 -3.303084804E-02  2.084686912E-01 -5.696301299E+01 
      1955 -1.413785702E-01 -9.238664564E-02  2.085166550E-01 -1.234509388E+02 
      1956 -1.944987654E-01 -4.707958599E-02  2.085241359E-01 -3.046250824E+01 
      1957 -1.192052811E-01 -7.988163070E-03  2.087366214E-01 -8.496686085E+01 
      1958 -1.918388694E-01 -5.452940944E-02  2.087905402E-01 -1.276533689E+01 
      1959 -1.709273589E-01 -8.169471607E-02  2.087967294E-01  1.447303311E+01 
      1960 -1.628936599E-01 -9.122165949E-02  2.088428992E-01 -2.611453210E+01 
      1961 -1.848541250E-01 -6.378146880E-02  2.089819678E-01  4.792376108E+00 
      1962 -1.497678819E-01  1.254922592E-02  2.089856382E-01 -1.376663835E+02 
      1963 -1.950773580E-01 -4.132228997E-02  2.090033714E-01 -3.798916692E+01 
      1964 -1.640762092E-01  8.507414939E-03  2.090278536E-01 -1.378833955E+02 
      1965 -1.878404074E-01 -9.744506235E-03  2.091214580E-01 -1.224644073E+02 
      1966 -1.074675912E-01 -1.892734658E-02  2.091267274E-01 -8.909516774E+01 
      1967 -1.969511609E-01 -2.727692894E-02  2.091360656E-01 -8.234120635E+01 
      1968 -1.110703273E-01 -1.448892600E-02  2.091409784E-01 -9.012106256E+01 
      1969 -1.971025396E-01 -2.461790046E-02  2.091629207E-01 -1.029252942E+02 
      1970 -9.854432509E-02 -5.764135730E-02  2.092330875E-01 -8.742960052E+01 
      1971 -1.732318184E-01 -7.832185660E-02  2.093268257E-01  1.586723063E+01 
      1972 -1.937577455E-01 -1.523485985E-02  2.094697098E-01 -1.540874303E+02 
      1973 -1.478144464E-01 -9.303733421E-02  2.094949023E-01 -1.051370148E+02 
      1974 -1.429326826E-01  9.399866747E-03  2.095039603E-01 -1.183393048E+02 
      1975 -1.000868020E-01 -6.214624394E-02  2.095240603E-01 -8.755407002E+01 
      1976 -1.934267514E-01 -4.945889147E-02  2.096349000E-01 -2.486045394E+01 
      1977 -9.637353278E-02 -4.765414991E-02  2.096964252E-01 -9.164190970E+01 
      1978 -1.531898596E-01 -9.315088142E-02  2.098545329E-01 -8.698353681E+01 
      1979 -1.950087081E-01 -3.850004141E-02  2.100156123E-01 -4.218744631E+01 
      1980 -1.831020468E-01 -6.128257881E-03  2.100173532E-01 -1.127771751E+02 
      1981 -1.452011381E-01  1.118009833E-02  2.101388244E-01 -1.252069465E+02 
      1982 -1.248176043E-01 -8.667018352E-02  2.101416645E-01 -1.410865512E+02 
      1983 -1.780245328E-01 -7.154219152E-02  2.101420838E-01  1.317109805E+01 
      1984 -1.582651375E-01 -9.243847903E-02  2.102094261E-01 -4.959582975E+01 
      1985 -1.901099618E-01 -1.163619298E-02  2.102619726E-01 -1.358736339E+02 
      1986 -9.659042268E-02 -3.822575488E-02  2.103677962E-01 -9.543962710E+01 
      1987 -1.941111195E-01 -4.381572509E-02  2.103749355E-01 -3.328275465E+01 
      1988 -1.716130824E-01  2.683209870E-03  2.104708393E-01 -1.209841374E+02 
      1989 -1.614837209E-01 -9.070946664E-02  2.105346036E-01 -2.393001377E+01 
      1990 -1.381603807E-01  6.708295157E-03  2.107231188E-01 -1.140264843E+02 
      1991 -1.907834073E-01 -5.433572637E-02  2.107263124E-01 -1.238696114E+01 
      1992 -1.233653757E-01 -3.859112850E-03  2.107278802E-01 -8.526786411E+01 
      1993 -1.801305092E-01 -6.831508355E-02  2.108033929E-01  1.068164822E+01 
      1994 -1.683005519E-01  5.217470514E-03  2.108513170E-01 -1.267255930E+02 
      1995 -1.662383739E-01 -8.595730339E-02  2.108953476E-01  1.067250231E+01 
      1996 -1.958896162E-01 -2.025698689E-02  2.109635568E-01 -1.339622078E+02 
      1997 -1.595527372E-01  1.151775847E-02  2.109681050E-01 -1.575577459E+02 
      1998 -1.954783172E-01 -3.195384792E-02  2.109759332E-01 -5.721897341E+01 
      1999 -1.878991832E-01 -5.820450772E-02  2.110511080E-01 -2.131412454E+00 
      2000 -1.144642261E-01 -1.009087175E-02  2.110593126E-01 -8.734332751E+01 
      2001 -1.263648608E-01 -1.506848855E-03  2.110843997E-01 -8.897496434E+01 
      2002 -1.635571126E-01  8.852818860E-03  2.111431732E-01 -1.419810945E+02 
      2003 -1.196368480E-01 -8.380649438E-02  2.112262097E-01 -1.373158060E+02 
      2004 -1.777350918E-01 -2.037230419E-03  2.112290623E-01 -1.139003463E+02 
      2005 -1.858314535E-01 -8.256248672E-03  2.112873629E-01 -1.189019322E+02 
      2006 -1.957692318E-01 -2.873978375E-02  2.113142761E-01 -6.931819129E+01 
      2007 -1.550652948E-01  1.330739835E-02  2.113403412E-01 -1.657878046E+02 
      2008 -1.685801439E-01 -8.260418227E-02  2.113431918E-01  1.484963768E+01 
      2009 -1.961755512E-01 -2.307021666E-02  2.113524089E-01 -1.098841587E+02 
      2010 -9.866169200E-02 -2.988941987E-02  2.113676121E-01 -9.410431845E+01 
      2011 -1.407800798E-01  8.957647443E-03  2.113696730E-01 -1.207782184E+02 
      2012 -1.102310456E-01 -1.372108078E-02  2.114342682E-01 -9.140089378E+01 
      2013 -1.173396406E-01 -7.706163595E-03  2.115018337E-01 -8.543806909E+01 
      2014 -1.333348317E-01 -8.961560903E-02  2.115989646E-01 -1.327945795E+02 
      2015 -1.064595201E-01 -1.799160078E-02  2.118809342E-01 -8.941578486E+01 
      2016 -1.501044274E-01  1.367837730E-02  2.118848907E-01 -1.553829594E+02 
      2017 -1.889646838E-01 -5.610533373E-02  2.119556308E-01 -6.707508692E+00 
      2018 -1.329764073E-01  3.771451210E-03  2.120251211E-01 -1.058660786E+02 
      2019 -1.842347962E-01 -6.203691710E-02  2.120786944E-01  4.783239354E+00 
      2020 -1.921349850E-01 -4.970117727E-02  2.121110415E-01 -2.241446685E+01 
      2021 -1.610063768E-01  1.072585381E-02  2.121394754E-01 -1.519766867E+02 
      2022 -1.058550895E-01 -7.230981748E-02  2.121560569E-01 -1.026510709E+02 
      2023 -1.364783309E-01  6.370095015E-03  2.121935193E-01 -1.156891701E+02 
      2024 -1.937476442E-01 -1.597649488E-02  2.122218540E-01 -1.533361139E+02 
      2025 -1.132385924E-01 -1.023907279E-02  2.123279860E-01 -8.867026521E+01 
      2026 -1.532813799E-01 -9.189529031E-02  2.123464045E-01 -7.252103517E+01 
      2027 -1.569352535E-01  1.292356479E-02  2.123695473E-01 -1.688605225E+02 
      2028 -1.410484273E-01 -9.112632161E-02  2.123747591E-01 -1.154444523E+02 
      2029 -9.670989315E-02 -5.441392684E-02  2.124633103E-01 -9.231824696E+01 
      2030 -1.810258559E-01 -4.596366144E-03  2.125011847E-01 -1.138539415E+02 
      2031 -1.109054368E-01 -1.209043275E-02  2.125968732E-01 -9.121540410E+01 
      2032 -1.477194546E-01 -9.174200663E-02  2.126989352E-01 -9.349055693E+01 
      2033 -1.453634470E-01  1.257402879E-02  2.127163030E-01 -1.391280696E+02 
      2034 -1.911417790E-01 -5.177296259E-02  2.127239317E-01 -1.676210920E+01 
      2035 -1.939302745E-01 -3.738579280E-02  2.127350502E-01 -4.204370342E+01 
      2036 -1.857513561E-01 -5.956507539E-02  2.127356762E-01  1.401697998E+00 
      2037 -1.020376825E-01 -2.301570250E-02  2.127386082E-01 -9.001039692E+01 
      2038 -9.519341140E-02 -4.338133821E-02  2.127419613E-01 -9.599030360E+01 
      2039 -1.727745848E-01 -7.608839275E-02  2.127683346E-01  1.606215199E+01 
      2040 -1.615647503E-01 -8.890215967E-02  2.128106161E-01 -3.377780533E+00 
      2041 -1.524381168E-01  1.402638624E-02  2.128232130E-01 -1.719002436E+02 
      2042 -1.947969439E-01 -1.861939661E-02  2.129353864E-01 -1.410726395E+02 
      2043 -1.074951704E-01 -1.571452910E-02  2.130750303E-01 -9.117672459E+01 
      2044 -1.641031154E-01 -8.652947180E-02  2.130870640E-01  1.055654718E+01 
      2045 -1.942691030E-01 -3.352329015E-02  2.131654429E-01 -4.940143943E+01 
      2046 -1.904001126E-01 -1.212881520E-02  2.132434898E-01 -1.447013176E+02 
      2047 -9.635742383E-02 -3.381704328E-02  2.132526274E-01 -9.675447006E+01 
      2048 -1.927506322E-01 -4.413232413E-02  2.132803502E-01 -3.053442196E+01 
      2049 -1.562012531E-01 -9.103138545E-02  2.133117009E-01 -5.060577918E+01 
      2050 -1.749902539E-01 -7.278726075E-02  2.133491538E-01  1.491844219E+01 
      2051 -1.729324195E-01  1.596927416E-03  2.133758795E-01 -1.219173888E+02 
      2052 -1.091347413E-01 -7.593553170E-02  2.133780036E-01 -1.180046863E+02 
      2053 -1.478141563E-01  1.379461979E-02  2.134616819E-01 -1.565682030E+02 
      2054 -1.283918197E-01 -8.763437381E-02  2.135354810E-01 -1.362801949E+02 
      2055 -1.176328219E-01 -6.290583041E-03  2.135816191E-01 -8.372770552E+01 
      2056 -1.648768629E-01  7.777285297E-03  2.136084865E-01 -1.390282563E+02 
      2057 -1.951777857E-01 -2.431818744E-02  2.136338470E-01 -9.271075918E+01 
      2058 -1.948914994E-01 -2.736646206E-02  2.136698751E-01 -7.330510906E+01 
      2059 -1.671663545E-01  6.015921221E-03  2.137342242E-01 -1.329990106E+02 
      2060 -1.757718718E-01 -5.946494043E-04  2.138144597E-01 -1.184929130E+02 
      2061 -1.033565564E-01 -2.026494015E-02  2.140795339E-01 -8.938790948E+01 
      2062 -1.918345408E-01 -4.735275101E-02  2.140877682E-01 -2.515388833E+01 
      2063 -1.507483521E-01 -9.117404083E-02  2.141163110E-01 -7.530271816E+01 
      2064 -1.408580073E-01  1.063220624E-02  2.141476790E-01 -1.332253203E+02 
      2065 -1.201071973E-01 -4.171068990E-03  2.141878519E-01 -8.369570823E+01 
      2066 -1.922712216E-01 -1.442063917E-02  2.142035307E-01 -1.515301469E+02 
      2067 -1.797057037E-01 -6.606828993E-02  2.142106579E-01  1.023726668E+01 
      2068 -1.862760203E-01 -8.672082978E-03  2.142451137E-01 -1.262103894E+02 
      2069 -9.948834510E-02 -2.560324267E-02  2.142621658E-01 -9.256805462E+01 
      2070 -1.370733100E-01 -8.982460982E-02  2.143309895E-01 -1.205956015E+02 
      2071 -1.445693544E-01 -9.082566430E-02  2.145008007E-01 -9.906892421E+01 
      2072 -1.568524476E-01 -9.010618602E-02  2.145181170E-01 -2.843029621E+01 
      2073 -1.816715373E-01 -6.322245259E-02  2.146244997E-01  7.315975598E+00 
      2074 -1.431455532E-01  1.235002232E-02  2.146567971E-01 -1.441023572E+02 
      2075 -1.594301665E-01 -8.886406750E-02  2.146644471E-01 -6.747121789E+00 
      2076 -1.679879501E-01 -8.059349598E-02  2.147228052E-01  1.731655521E+01 
      2077 -1.880818610E-01 -5.484861992E-02  2.148668837E-01 -6.915280207E+00 
      2078 -1.926547750E-01 -3.890425117E-02  2.150863742E-01 -3.705798352E+01 
      2079 -1.610613220E-01  1.061334498E-02  2.151881300E-01 -1.557689259E+02 
      2080 -1.894926499E-01 -5.233845730E-02  2.152007120E-01 -1.270956743E+01 
      2081 -1.069137473E-01 -1.472985600E-02  2.152493379E-01 -9.225905107E+01 
      2082 -1.886627686E-01 -1.072445314E-02  2.152496769E-01 -1.383268333E+02 
      2083 -1.133335114E-01 -8.419394979E-03  2.152663240E-01 -8.600096758E+01 
      2084 -1.921350991E-01 -4.194112204E-02  2.153068468E-01 -3.177866311E+01 
